Timestamp (ms),X: (m/s^2),Y: (m/s^2),Z: (m/s^2)
136889,-1.993292,-9.468738,2.555626, 
136894,-2.010043,-9.492666,2.498196, 
136899,-1.981328,-9.643419,2.586734, 
136904,-2.024400,-9.313198,2.641771, 
136909,-2.031579,-9.451987,2.476660, 
136914,-2.096188,-9.485488,2.550840, 
136919,-1.993292,-9.559668,2.493410, 
136924,-2.002864,-9.487881,2.438373, 
136928,-1.993292,-9.463951,2.450338, 
136933,-2.024400,-9.485488,2.495803, 
136938,-2.062687,-9.509417,2.476660, 
136943,-2.072258,-9.552489,2.474267, 
136948,-2.036365,-9.504631,2.505375, 
136953,-2.055508,-9.554882,2.462302, 
136958,-2.036365,-9.511809,2.538876, 
136963,-2.043544,-9.507024,2.510161, 
136968,-2.038758,-9.461558,2.555626, 
136972,-1.978935,-9.545310,2.538876, 
136977,-2.041151,-9.461558,2.562804, 
136982,-1.981328,-9.451987,2.531697, 
136987,-1.993292,-9.461558,2.610663, 
136992,-2.043544,-9.468738,2.567590, 
136997,-2.060294,-9.418487,2.577162, 
137002,-2.048329,-9.423272,2.548447, 
137007,-2.074651,-9.423272,2.514946, 
137012,-2.084223,-9.413700,2.536483, 
137017,-2.134474,-9.394557,2.584341, 
137022,-2.170368,-9.387379,2.486232, 
137027,-2.136867,-9.351485,2.467088, 
137032,-2.151224,-9.377807,2.457517, 
137037,-2.129688,-9.423272,2.428802, 
137042,-2.108152,-9.377807,2.474267, 
137047,-2.072258,-9.425665,2.500589, 
137052,-2.050722,-9.423272,2.464695, 
137057,-2.067473,-9.420879,2.488624, 
137061,-2.084223,-9.416093,2.543661, 
137065,-2.105759,-9.444808,2.519732, 
137070,-2.065080,-9.475916,2.526911, 
137075,-2.031579,-9.461558,2.555626, 
137080,-1.971756,-9.497452,2.541268, 
137085,-1.964578,-9.490273,2.586734, 
137090,-1.971756,-9.530953,2.593912, 
137095,-1.988507,-9.526167,2.481446, 
137100,-1.947827,-9.530953,2.505375, 
137105,-2.002864,-9.526167,2.510161, 
137109,-2.012436,-9.557275,2.479053, 
137114,-1.988507,-9.535739,2.459909, 
137119,-1.990900,-9.516596,2.440766, 
137124,-2.057901,-9.540524,2.510161, 
137129,-2.022007,-9.502238,2.512553, 
137134,-1.990900,-9.495059,2.491017, 
137139,-2.014829,-9.504631,2.567590, 
137144,-2.031579,-9.509417,2.502982, 
137149,-1.998078,-9.507024,2.543661, 
137153,-1.957399,-9.535739,2.560412, 
137157,-1.962185,-9.463951,2.543661, 
137162,-2.012436,-9.547704,2.572376, 
137167,-1.993292,-9.485488,2.565197, 
137172,-2.031579,-9.478309,2.531697, 
137177,-2.038758,-9.473523,2.569983, 
137182,-2.060294,-9.480701,2.567590, 
137187,-2.029186,-9.468738,2.560412, 
137192,-2.012436,-9.461558,2.526911, 
137196,-1.998078,-9.447201,2.514946, 
137200,-1.938256,-9.435237,2.531697, 
137205,-2.002864,-9.487881,2.522125, 
137210,-2.022007,-9.463951,2.505375, 
137215,-1.995685,-9.444808,2.536483, 
137220,-1.976542,-9.495059,2.517339, 
137225,-1.978935,-9.475916,2.529304, 
137230,-1.957399,-9.475916,2.581948, 
137235,-1.981328,-9.490273,2.550840, 
137240,-1.976542,-9.492666,2.565197, 
137244,-2.012436,-9.466345,2.558019, 
137249,-1.993292,-9.451987,2.572376, 
137254,-1.978935,-9.490273,2.579555, 
137259,-2.045936,-9.483095,2.531697, 
137264,-2.014829,-9.454380,2.512553, 
137269,-2.002864,-9.449594,2.531697, 
137274,-2.077044,-9.480701,2.481446, 
137279,-2.012436,-9.507024,2.543661, 
137284,-2.022007,-9.509417,2.500589, 
137288,-2.048329,-9.473523,2.486232, 
137293,-2.043544,-9.463951,2.517339, 
137298,-2.048329,-9.492666,2.502982, 
137303,-2.041151,-9.490273,2.464695, 
137308,-2.000471,-9.485488,2.526911, 
137313,-2.050722,-9.442415,2.507768, 
137318,-2.002864,-9.480701,2.524518, 
137323,-1.998078,-9.451987,2.514946, 
137328,-1.974149,-9.483095,2.565197, 
137332,-1.962185,-9.545310,2.553233, 
137336,-2.048329,-9.497452,2.550840, 
137341,-2.033972,-9.475916,2.522125, 
137346,-1.969363,-9.492666,2.541268, 
137351,-2.007650,-9.451987,2.548447, 
137356,-2.000471,-9.475916,2.610663, 
137361,-2.000471,-9.502238,2.502982, 
137366,-2.022007,-9.480701,2.526911, 
137371,-2.012436,-9.471130,2.514946, 
137376,-1.981328,-9.471130,2.519732, 
137381,-2.024400,-9.526167,2.526911, 
137386,-2.000471,-9.502238,2.514946, 
137391,-2.014829,-9.523774,2.476660, 
137396,-2.043544,-9.485488,2.522125, 
137401,-2.000471,-9.466345,2.502982, 
137406,-2.055508,-9.466345,2.565197, 
137411,-2.048329,-9.480701,2.546054, 
137416,-1.995685,-9.492666,2.538876, 
137420,-2.029186,-9.466345,2.572376, 
137424,-2.072258,-9.463951,2.567590, 
137429,-2.007650,-9.420879,2.598698, 
137434,-2.000471,-9.475916,2.603484, 
137439,-1.983721,-9.490273,2.605877, 
137444,-2.019614,-9.480701,2.591519, 
137449,-2.026793,-9.475916,2.510161, 
137454,-2.019614,-9.447201,2.565197, 
137459,-1.981328,-9.463951,2.586734, 
137464,-2.026793,-9.461558,2.550840, 
137468,-2.007650,-9.487881,2.519732, 
137473,-2.002864,-9.475916,2.546054, 
137478,-2.019614,-9.459166,2.512553, 
137483,-2.012436,-9.463951,2.541268, 
137488,-2.010043,-9.471130,2.510161, 
137493,-2.007650,-9.478309,2.526911, 
137498,-2.043544,-9.463951,2.512553, 
137503,-2.012436,-9.459166,2.529304, 
137508,-2.017221,-9.413700,2.498196, 
137512,-2.067473,-9.480701,2.581948, 
137517,-2.019614,-9.468738,2.615448, 
137522,-2.002864,-9.451987,2.531697, 
137527,-1.990900,-9.461558,2.529304, 
137532,-2.000471,-9.490273,2.519732, 
137537,-1.998078,-9.468738,2.500589, 
137542,-1.993292,-9.480701,2.529304, 
137547,-1.962185,-9.502238,2.517339, 
137552,-1.981328,-9.483095,2.546054, 
137557,-1.947827,-9.509417,2.498196, 
137562,-1.995685,-9.518989,2.541268, 
137567,-1.974149,-9.511809,2.555626, 
137572,-1.976542,-9.490273,2.536483, 
137577,-1.957399,-9.480701,2.579555, 
137582,-2.007650,-9.533346,2.541268, 
137587,-2.017221,-9.514202,2.517339, 
137592,-1.974149,-9.518989,2.546054, 
137597,-1.911934,-9.490273,2.529304, 
137602,-1.990900,-9.490273,2.510161, 
137606,-1.998078,-9.485488,2.526911, 
137611,-1.998078,-9.499846,2.486232, 
137616,-1.976542,-9.502238,2.591519, 
137621,-1.974149,-9.516596,2.531697, 
137626,-1.993292,-9.483095,2.546054, 
137631,-2.010043,-9.502238,2.529304, 
137636,-2.045936,-9.444808,2.498196, 
137641,-1.983721,-9.497452,2.569983, 
137646,-2.010043,-9.507024,2.574769, 
137650,-1.998078,-9.480701,2.565197, 
137655,-2.017221,-9.480701,2.615448, 
137660,-1.964578,-9.478309,2.543661, 
137665,-1.945434,-9.468738,2.558019, 
137670,-1.995685,-9.499846,2.558019, 
137675,-2.022007,-9.418487,2.579555, 
137680,-2.007650,-9.459166,2.526911, 
137685,-1.976542,-9.406522,2.586734, 
137690,-1.981328,-9.444808,2.546054, 
137694,-2.017221,-9.478309,2.531697, 
137698,-1.988507,-9.449594,2.514946, 
137703,-2.022007,-9.478309,2.505375, 
137708,-2.000471,-9.504631,2.464695, 
137713,-2.053115,-9.478309,2.522125, 
137718,-2.014829,-9.490273,2.550840, 
137723,-2.017221,-9.545310,2.569983, 
137728,-2.002864,-9.495059,2.524518, 
137733,-2.036365,-9.511809,2.536483, 
137738,-2.010043,-9.538132,2.512553, 
137743,-2.031579,-9.492666,2.543661, 
137748,-1.983721,-9.480701,2.522125, 
137753,-2.000471,-9.550097,2.510161, 
137758,-2.002864,-9.497452,2.476660, 
137763,-2.000471,-9.521381,2.493410, 
137768,-1.966970,-9.499846,2.447945, 
137773,-1.959792,-9.492666,2.510161, 
137778,-1.998078,-9.497452,2.438373, 
137782,-2.029186,-9.528560,2.500589, 
137786,-2.084223,-9.564454,2.486232, 
137791,-2.050722,-9.492666,2.550840, 
137796,-2.022007,-9.550097,2.522125, 
137801,-2.048329,-9.588383,2.505375, 
137806,-2.053115,-9.566847,2.474267, 
137811,-1.995685,-9.492666,2.529304, 
137816,-1.959792,-9.511809,2.502982, 
137821,-1.947827,-9.528560,2.534090, 
137826,-2.005257,-9.475916,2.524518, 
137830,-2.026793,-9.473523,2.558019, 
137835,-2.062687,-9.471130,2.593912, 
137840,-2.100973,-9.416093,2.586734, 
137845,-2.067473,-9.432844,2.605877, 
137850,-2.096188,-9.416093,2.615448, 
137855,-2.124902,-9.435237,2.574769, 
137860,-2.122509,-9.389771,2.593912, 
137865,-2.132081,-9.428058,2.550840, 
137870,-2.179939,-9.406522,2.522125, 
137874,-2.129688,-9.411307,2.498196, 
137878,-2.098580,-9.420879,2.500589, 
137883,-2.136867,-9.420879,2.512553, 
137888,-2.112938,-9.420879,2.491017, 
137893,-2.036365,-9.389771,2.519732, 
137898,-2.081830,-9.478309,2.502982, 
137903,-2.048329,-9.475916,2.488624, 
137908,-2.019614,-9.490273,2.524518, 
137913,-1.990900,-9.507024,2.560412, 
137918,-1.990900,-9.521381,2.510161, 
137923,-2.017221,-9.569240,2.474267, 
137928,-1.978935,-9.511809,2.512553, 
137933,-1.976542,-9.526167,2.502982, 
137938,-1.943041,-9.514202,2.531697, 
137943,-1.940648,-9.547704,2.524518, 
137948,-1.959792,-9.530953,2.502982, 
137953,-2.010043,-9.495059,2.507768, 
137958,-2.005257,-9.514202,2.493410, 
137963,-1.978935,-9.571632,2.491017, 
137967,-1.993292,-9.514202,2.483839, 
137972,-2.014829,-9.499846,2.493410, 
137977,-2.017221,-9.499846,2.510161, 
137982,-2.026793,-9.451987,2.505375, 
137987,-2.014829,-9.516596,2.476660, 
137992,-1.986114,-9.454380,2.483839, 
137997,-1.988507,-9.442415,2.536483, 
138002,-1.978935,-9.473523,2.517339, 
138007,-1.962185,-9.454380,2.486232, 
138011,-1.950220,-9.435237,2.534090, 
138016,-2.007650,-9.499846,2.560412, 
138021,-1.995685,-9.483095,2.534090, 
138026,-1.978935,-9.437630,2.558019, 
138031,-1.988507,-9.495059,2.546054, 
138036,-1.974149,-9.530953,2.526911, 
138041,-1.988507,-9.528560,2.481446, 
138046,-1.943041,-9.492666,2.476660, 
138051,-1.971756,-9.530953,2.553233, 
138055,-1.959792,-9.471130,2.562804, 
138059,-1.978935,-9.463951,2.567590, 
138064,-1.995685,-9.475916,2.514946, 
138069,-1.978935,-9.475916,2.562804, 
138074,-2.005257,-9.516596,2.553233, 
138079,-2.002864,-9.523774,2.502982, 
138084,-1.978935,-9.480701,2.553233, 
138089,-2.002864,-9.475916,2.548447, 
138094,-2.029186,-9.480701,2.486232, 
138099,-2.033972,-9.447201,2.495803, 
138104,-2.048329,-9.473523,2.479053, 
138109,-2.079437,-9.418487,2.500589, 
138114,-2.053115,-9.490273,2.553233, 
138119,-2.065080,-9.471130,2.514946, 
138124,-2.069865,-9.483095,2.543661, 
138129,-2.022007,-9.495059,2.498196, 
138134,-2.041151,-9.435237,2.505375, 
138139,-2.050722,-9.473523,2.526911, 
138143,-2.069865,-9.473523,2.464695, 
138147,-1.990900,-9.456773,2.541268, 
138152,-2.026793,-9.461558,2.574769, 
138157,-1.986114,-9.468738,2.488624, 
138162,-2.002864,-9.483095,2.555626, 
138167,-1.971756,-9.499846,2.581948, 
138172,-2.033972,-9.514202,2.565197, 
138177,-2.036365,-9.502238,2.550840, 
138182,-1.990900,-9.490273,2.536483, 
138187,-2.012436,-9.468738,2.581948, 
138191,-2.041151,-9.459166,2.550840, 
138196,-2.007650,-9.471130,2.586734, 
138201,-2.043544,-9.504631,2.553233, 
138206,-2.050722,-9.454380,2.577162, 
138211,-2.038758,-9.499846,2.543661, 
138216,-2.033972,-9.442415,2.524518, 
138221,-2.045936,-9.492666,2.519732, 
138226,-2.077044,-9.473523,2.500589, 
138231,-2.057901,-9.437630,2.500589, 
138236,-2.077044,-9.461558,2.502982, 
138241,-2.010043,-9.420879,2.546054, 
138246,-2.022007,-9.461558,2.543661, 
138251,-2.041151,-9.461558,2.553233, 
138256,-2.057901,-9.463951,2.555626, 
138261,-2.048329,-9.492666,2.591519, 
138266,-2.057901,-9.504631,2.529304, 
138271,-1.978935,-9.454380,2.622627, 
138276,-1.986114,-9.454380,2.584341, 
138280,-1.981328,-9.480701,2.574769, 
138284,-2.012436,-9.478309,2.565197, 
138289,-2.024400,-9.473523,2.550840, 
138294,-2.031579,-9.459166,2.567590, 
138299,-2.017221,-9.456773,2.536483, 
138304,-2.000471,-9.444808,2.531697, 
138309,-1.993292,-9.478309,2.555626, 
138314,-1.983721,-9.463951,2.555626, 
138319,-2.010043,-9.480701,2.579555, 
138324,-2.019614,-9.487881,2.519732, 
138328,-2.002864,-9.423272,2.517339, 
138333,-2.043544,-9.485488,2.581948, 
138338,-2.012436,-9.483095,2.548447, 
138343,-1.998078,-9.451987,2.519732, 
138348,-1.990900,-9.454380,2.507768, 
138353,-2.036365,-9.456773,2.522125, 
138358,-1.943041,-9.456773,2.593912, 
138363,-1.978935,-9.432844,2.505375, 
138368,-1.981328,-9.473523,2.548447, 
138372,-2.010043,-9.473523,2.577162, 
138377,-2.002864,-9.451987,2.498196, 
138382,-1.955006,-9.444808,2.524518, 
138387,-1.957399,-9.461558,2.522125, 
138392,-1.983721,-9.485488,2.569983, 
138397,-2.038758,-9.490273,2.562804, 
138402,-1.986114,-9.507024,2.548447, 
138407,-1.933470,-9.497452,2.546054, 
138412,-1.952613,-9.497452,2.534090, 
138416,-1.959792,-9.507024,2.538876, 
138420,-1.966970,-9.497452,2.567590, 
138425,-1.952613,-9.492666,2.569983, 
138430,-1.962185,-9.444808,2.546054, 
138435,-1.978935,-9.497452,2.596305, 
138440,-1.952613,-9.492666,2.567590, 
138445,-1.971756,-9.502238,2.548447, 
138450,-1.981328,-9.487881,2.546054, 
138455,-2.000471,-9.497452,2.562804, 
138460,-1.945434,-9.478309,2.529304, 
138465,-1.955006,-9.471130,2.531697, 
138470,-1.990900,-9.459166,2.579555, 
138475,-1.995685,-9.461558,2.534090, 
138480,-1.998078,-9.495059,2.555626, 
138485,-1.998078,-9.492666,2.519732, 
138490,-1.969363,-9.461558,2.531697, 
138495,-1.978935,-9.442415,2.553233, 
138500,-1.995685,-9.459166,2.615448, 
138505,-2.045936,-9.411307,2.617841, 
138509,-2.031579,-9.468738,2.601091, 
138514,-2.002864,-9.442415,2.584341, 
138519,-2.022007,-9.447201,2.548447, 
138524,-2.043544,-9.461558,2.613056, 
138529,-2.048329,-9.430450,2.562804, 
138534,-2.031579,-9.420879,2.625020, 
138539,-2.041151,-9.442415,2.625020, 
138544,-2.031579,-9.428058,2.565197, 
138549,-1.983721,-9.440022,2.577162, 
138553,-1.993292,-9.492666,2.591519, 
138558,-1.978935,-9.487881,2.627413, 
138563,-2.029186,-9.444808,2.593912, 
138568,-1.964578,-9.495059,2.608270, 
138573,-2.007650,-9.538132,2.577162, 
138578,-1.990900,-9.528560,2.593912, 
138583,-1.976542,-9.533346,2.591519, 
138588,-1.955006,-9.487881,2.572376, 
138593,-1.952613,-9.518989,2.577162, 
138598,-1.981328,-9.502238,2.593912, 
138603,-1.986114,-9.504631,2.558019, 
138608,-2.045936,-9.535739,2.541268, 
138612,-2.000471,-9.514202,2.534090, 
138616,-1.974149,-9.492666,2.529304, 
138621,-2.033972,-9.526167,2.567590, 
138626,-2.031579,-9.502238,2.603484, 
138631,-2.019614,-9.542917,2.632199, 
138636,-1.981328,-9.509417,2.632199, 
138641,-2.017221,-9.502238,2.634592, 
138646,-1.974149,-9.487881,2.596305, 
138651,-2.026793,-9.497452,2.656128, 
138656,-1.990900,-9.497452,2.603484, 
138661,-1.990900,-9.437630,2.598698, 
138666,-1.993292,-9.459166,2.622627, 
138671,-2.019614,-9.473523,2.651342, 
138676,-2.036365,-9.451987,2.584341, 
138681,-2.060294,-9.473523,2.569983, 
138686,-2.065080,-9.463951,2.565197, 
138691,-2.057901,-9.413700,2.603484, 
138696,-2.074651,-9.430450,2.574769, 
138701,-2.096188,-9.447201,2.562804, 
138706,-2.122509,-9.418487,2.546054, 
138710,-2.103366,-9.408915,2.517339, 
138715,-2.103366,-9.389771,2.555626, 
138720,-2.122509,-9.377807,2.572376, 
138724,-2.091402,-9.411307,2.572376, 
138728,-2.067473,-9.408915,2.550840, 
138733,-2.053115,-9.377807,2.577162, 
138738,-2.024400,-9.404129,2.593912, 
138742,-2.017221,-9.396950,2.584341, 
138747,-2.029186,-9.432844,2.560412, 
138752,-2.014829,-9.454380,2.605877, 
138757,-2.019614,-9.451987,2.615448, 
138762,-1.988507,-9.454380,2.581948, 
138767,-1.957399,-9.499846,2.567590, 
138772,-2.017221,-9.475916,2.569983, 
138777,-1.966970,-9.518989,2.586734, 
138782,-1.974149,-9.511809,2.514946, 
138787,-1.974149,-9.564454,2.586734, 
138792,-1.995685,-9.559668,2.572376, 
138797,-1.998078,-9.542917,2.581948, 
138802,-1.947827,-9.502238,2.526911, 
138807,-2.014829,-9.530953,2.572376, 
138812,-1.952613,-9.528560,2.579555, 
138817,-1.947827,-9.490273,2.577162, 
138821,-1.971756,-9.542917,2.577162, 
138825,-1.976542,-9.516596,2.586734, 
138830,-1.947827,-9.540524,2.601091, 
138835,-1.957399,-9.504631,2.569983, 
138840,-1.952613,-9.475916,2.546054, 
138845,-1.911934,-9.499846,2.577162, 
138850,-2.012436,-9.428058,2.601091, 
138855,-2.005257,-9.456773,2.613056, 
138860,-2.019614,-9.447201,2.617841, 
138865,-1.957399,-9.440022,2.610663, 
138869,-2.050722,-9.471130,2.586734, 
138874,-1.998078,-9.480701,2.593912, 
138879,-1.998078,-9.468738,2.634592, 
138884,-1.919112,-9.454380,2.596305, 
138889,-1.998078,-9.437630,2.634592, 
138894,-1.971756,-9.442415,2.603484, 
138899,-1.981328,-9.454380,2.625020, 
138904,-2.007650,-9.459166,2.620234, 
138909,-2.000471,-9.454380,2.572376, 
138913,-1.998078,-9.463951,2.589127, 
138918,-1.952613,-9.456773,2.629806, 
138923,-1.964578,-9.463951,2.591519, 
138928,-2.022007,-9.487881,2.598698, 
138933,-2.014829,-9.435237,2.536483, 
138938,-1.981328,-9.480701,2.524518, 
138943,-2.036365,-9.461558,2.567590, 
138948,-2.036365,-9.442415,2.550840, 
138953,-2.043544,-9.499846,2.526911, 
138957,-2.048329,-9.468738,2.541268, 
138961,-2.045936,-9.485488,2.543661, 
138966,-2.014829,-9.487881,2.579555, 
138971,-2.031579,-9.451987,2.555626, 
138976,-2.019614,-9.483095,2.519732, 
138981,-1.966970,-9.435237,2.546054, 
138986,-2.026793,-9.459166,2.555626, 
138991,-1.966970,-9.468738,2.579555, 
138996,-1.990900,-9.471130,2.617841, 
139001,-1.964578,-9.490273,2.610663, 
139006,-1.990900,-9.480701,2.577162, 
139011,-2.033972,-9.466345,2.615448, 
139016,-1.964578,-9.466345,2.596305, 
139021,-2.026793,-9.440022,2.569983, 
139026,-1.978935,-9.468738,2.634592, 
139031,-2.031579,-9.401736,2.567590, 
139036,-2.019614,-9.413700,2.601091, 
139041,-2.031579,-9.430450,2.620234, 
139045,-1.998078,-9.418487,2.519732, 
139049,-2.057901,-9.451987,2.579555, 
139054,-2.074651,-9.432844,2.562804, 
139059,-2.012436,-9.406522,2.538876, 
139064,-2.084223,-9.432844,2.572376, 
139069,-2.026793,-9.456773,2.610663, 
139074,-2.043544,-9.416093,2.555626, 
139079,-2.045936,-9.442415,2.531697, 
139084,-2.010043,-9.418487,2.569983, 
139089,-2.019614,-9.440022,2.591519, 
139093,-2.012436,-9.468738,2.560412, 
139097,-1.993292,-9.528560,2.534090, 
139102,-2.024400,-9.456773,2.577162, 
139107,-2.060294,-9.475916,2.584341, 
139112,-2.062687,-9.492666,2.553233, 
139117,-2.031579,-9.483095,2.538876, 
139122,-1.976542,-9.463951,2.567590, 
139127,-2.019614,-9.447201,2.550840, 
139132,-2.010043,-9.459166,2.555626, 
139137,-2.048329,-9.428058,2.572376, 
139142,-2.033972,-9.511809,2.526911, 
139147,-2.024400,-9.454380,2.526911, 
139152,-2.048329,-9.463951,2.550840, 
139157,-2.014829,-9.459166,2.502982, 
139162,-2.036365,-9.461558,2.541268, 
139167,-2.033972,-9.394557,2.541268, 
139172,-2.012436,-9.440022,2.541268, 
139177,-2.069865,-9.428058,2.572376, 
139181,-2.014829,-9.375414,2.553233, 
139185,-2.012436,-9.454380,2.560412, 
139189,-2.065080,-9.406522,2.550840, 
139194,-2.045936,-9.416093,2.546054, 
139199,-2.019614,-9.437630,2.565197, 
139204,-2.026793,-9.411307,2.562804, 
139209,-2.041151,-9.451987,2.510161, 
139214,-2.036365,-9.423272,2.555626, 
139219,-1.988507,-9.437630,2.586734, 
139224,-2.007650,-9.459166,2.591519, 
139228,-2.041151,-9.444808,2.581948, 
139233,-2.031579,-9.461558,2.560412, 
139238,-2.022007,-9.478309,2.562804, 
139243,-2.010043,-9.456773,2.524518, 
139248,-2.002864,-9.480701,2.586734, 
139253,-2.019614,-9.478309,2.569983, 
139258,-1.986114,-9.533346,2.593912, 
139263,-2.033972,-9.497452,2.553233, 
139268,-2.010043,-9.495059,2.591519, 
139272,-1.976542,-9.511809,2.560412, 
139276,-1.986114,-9.471130,2.572376, 
139281,-1.940648,-9.487881,2.565197, 
139286,-1.998078,-9.473523,2.567590, 
139291,-1.981328,-9.490273,2.591519, 
139296,-2.022007,-9.487881,2.538876, 
139301,-1.976542,-9.447201,2.558019, 
139306,-2.069865,-9.425665,2.596305, 
139311,-2.017221,-9.435237,2.565197, 
139315,-2.043544,-9.380199,2.538876, 
139319,-2.026793,-9.435237,2.584341, 
139324,-2.067473,-9.504631,2.572376, 
139329,-2.077044,-9.490273,2.586734, 
139334,-2.081830,-9.428058,2.517339, 
139339,-2.069865,-9.466345,2.589127, 
139344,-1.981328,-9.473523,2.562804, 
139349,-2.029186,-9.468738,2.553233, 
139354,-2.024400,-9.454380,2.589127, 
139359,-2.022007,-9.511809,2.622627, 
139363,-2.041151,-9.538132,2.648949, 
139368,-2.026793,-9.466345,2.629806, 
139373,-1.998078,-9.518989,2.581948, 
139378,-1.943041,-9.562060,2.526911, 
139383,-1.952613,-9.406522,2.651342, 
139388,-1.873647,-9.401736,2.548447, 
139393,-2.045936,-9.530953,2.558019, 
139398,-2.033972,-9.514202,2.572376, 
139403,-1.928684,-9.540524,2.505375, 
139407,-1.971756,-9.466345,2.493410, 
139412,-1.993292,-9.483095,2.550840, 
139417,-2.014829,-9.478309,2.553233, 
139422,-2.002864,-9.507024,2.553233, 
139427,-2.029186,-9.507024,2.634592, 
139432,-2.026793,-9.504631,2.610663, 
139437,-2.041151,-9.504631,2.634592, 
139442,-2.026793,-9.487881,2.670485, 
139447,-2.014829,-9.471130,2.615448, 
139451,-2.033972,-9.485488,2.617841, 
139455,-2.041151,-9.456773,2.601091, 
139460,-2.038758,-9.461558,2.584341, 
139465,-2.005257,-9.463951,2.586734, 
139470,-2.017221,-9.396950,2.586734, 
139475,-1.998078,-9.435237,2.608270, 
139480,-2.079437,-9.401736,2.629806, 
139485,-2.069865,-9.399343,2.558019, 
139490,-2.110545,-9.411307,2.577162, 
139494,-2.112938,-9.478309,2.586734, 
139498,-2.100973,-9.461558,2.550840, 
139503,-2.115331,-9.430450,2.529304, 
139508,-2.089009,-9.437630,2.531697, 
139513,-2.060294,-9.435237,2.522125, 
139518,-2.074651,-9.442415,2.569983, 
139523,-2.062687,-9.454380,2.541268, 
139528,-2.062687,-9.437630,2.569983, 
139533,-2.029186,-9.437630,2.543661, 
139538,-2.041151,-9.454380,2.567590, 
139543,-1.969363,-9.497452,2.555626, 
139548,-1.990900,-9.507024,2.558019, 
139553,-1.995685,-9.473523,2.562804, 
139558,-1.964578,-9.509417,2.548447, 
139563,-1.986114,-9.504631,2.605877, 
139568,-1.962185,-9.533346,2.574769, 
139573,-2.005257,-9.569240,2.543661, 
139578,-1.988507,-9.516596,2.558019, 
139583,-1.976542,-9.485488,2.505375, 
139588,-2.014829,-9.521381,2.584341, 
139593,-2.007650,-9.516596,2.514946, 
139598,-1.995685,-9.518989,2.514946, 
139603,-1.978935,-9.547704,2.524518, 
139608,-2.055508,-9.535739,2.467088, 
139613,-1.959792,-9.518989,2.507768, 
139618,-2.002864,-9.492666,2.536483, 
139622,-1.962185,-9.487881,2.512553, 
139626,-1.947827,-9.492666,2.605877, 
139631,-2.010043,-9.499846,2.517339, 
139636,-1.976542,-9.468738,2.536483, 
139641,-1.957399,-9.502238,2.553233, 
139646,-2.000471,-9.459166,2.548447, 
139651,-2.007650,-9.425665,2.596305, 
139656,-1.988507,-9.449594,2.577162, 
139661,-1.998078,-9.449594,2.529304, 
139666,-2.005257,-9.478309,2.514946, 
139671,-2.010043,-9.492666,2.574769, 
139676,-2.002864,-9.442415,2.548447, 
139681,-2.026793,-9.437630,2.560412, 
139686,-2.019614,-9.442415,2.529304, 
139691,-2.053115,-9.471130,2.512553, 
139696,-1.990900,-9.444808,2.610663, 
139701,-2.024400,-9.425665,2.581948, 
139706,-1.986114,-9.416093,2.586734, 
139711,-2.033972,-9.475916,2.519732, 
139716,-2.050722,-9.430450,2.562804, 
139720,-2.045936,-9.504631,2.601091, 
139724,-2.026793,-9.483095,2.603484, 
139729,-1.993292,-9.533346,2.548447, 
139734,-2.002864,-9.483095,2.526911, 
139739,-2.010043,-9.440022,2.579555, 
139744,-2.010043,-9.495059,2.572376, 
139749,-1.998078,-9.444808,2.548447, 
139754,-2.053115,-9.449594,2.541268, 
139759,-2.007650,-9.483095,2.596305, 
139764,-2.019614,-9.511809,2.605877, 
139768,-2.041151,-9.478309,2.546054, 
139773,-2.012436,-9.466345,2.608270, 
139778,-2.002864,-9.459166,2.613056, 
139783,-1.955006,-9.449594,2.560412, 
139788,-2.026793,-9.454380,2.572376, 
139793,-2.005257,-9.483095,2.586734, 
139798,-1.981328,-9.530953,2.579555, 
139803,-2.031579,-9.485488,2.593912, 
139808,-2.005257,-9.490273,2.569983, 
139812,-1.990900,-9.490273,2.567590, 
139817,-1.966970,-9.483095,2.574769, 
139822,-1.962185,-9.461558,2.569983, 
139827,-2.002864,-9.492666,2.546054, 
139832,-2.048329,-9.471130,2.550840, 
139837,-1.998078,-9.440022,2.613056, 
139842,-1.993292,-9.492666,2.591519, 
139847,-1.957399,-9.456773,2.574769, 
139852,-2.000471,-9.478309,2.589127, 
139857,-1.990900,-9.440022,2.586734, 
139862,-1.978935,-9.468738,2.605877, 
139867,-2.000471,-9.463951,2.593912, 
139872,-2.014829,-9.466345,2.581948, 
139877,-2.029186,-9.451987,2.565197, 
139882,-2.026793,-9.444808,2.593912, 
139887,-1.990900,-9.456773,2.586734, 
139892,-1.981328,-9.466345,2.550840, 
139897,-1.988507,-9.442415,2.562804, 
139901,-1.986114,-9.471130,2.572376, 
139905,-2.029186,-9.437630,2.565197, 
139910,-1.993292,-9.483095,2.534090, 
139915,-2.033972,-9.490273,2.519732, 
139920,-2.014829,-9.475916,2.529304, 
139925,-1.998078,-9.456773,2.517339, 
139930,-1.971756,-9.423272,2.517339, 
139935,-2.026793,-9.447201,2.550840, 
139940,-2.012436,-9.492666,2.536483, 
139945,-1.974149,-9.468738,2.514946, 
139949,-1.995685,-9.449594,2.555626, 
139954,-2.022007,-9.504631,2.579555, 
139959,-1.993292,-9.468738,2.543661, 
139964,-1.981328,-9.456773,2.581948, 
139969,-2.007650,-9.492666,2.553233, 
139974,-2.031579,-9.447201,2.536483, 
