Timestamp (ms),X: (m/s^2),Y: (m/s^2),Z: (m/s^2)
308082,10.468973,0.394830,0.270399, 
308087,10.442651,0.373294,0.330221, 
308092,10.394793,0.368508,0.380472, 
308097,10.416329,0.394830,0.454653, 
308102,10.311041,0.413973,0.457045, 
308107,10.282326,0.394830,0.430723, 
308111,10.210539,0.375687,0.514475, 
308116,10.131573,0.430723,0.466617, 
308121,10.093287,0.404401,0.504904, 
308126,10.004748,0.421152,0.581477, 
308131,10.040643,0.409187,0.612584, 
308136,9.997570,0.442688,0.636514, 
308141,9.992785,0.413973,0.670014, 
308146,10.038249,0.385258,0.763338, 
308151,10.016713,0.454653,0.734623, 
308155,9.987998,0.459438,0.801624, 
308159,9.980820,0.461831,0.789660, 
308164,10.011928,0.447474,0.832732, 
308169,10.009535,0.411580,0.839911, 
308174,10.019106,0.425938,0.832732, 
308179,9.968855,0.480975,0.813589, 
308184,9.956890,0.473796,0.916484, 
308189,9.916211,0.526440,0.839911, 
308194,9.904246,0.464224,0.868626, 
308199,9.842031,0.480975,0.818375, 
308204,9.782208,0.492939,0.775302, 
308209,9.758279,0.495332,0.794446, 
308214,9.746315,0.457045,0.770516, 
308219,9.696064,0.488153,0.744194, 
308224,9.636241,0.516868,0.808803, 
308229,9.605133,0.528833,0.801624, 
308234,9.559668,0.516868,0.753766, 
308239,9.538132,0.514475,0.792053, 
308244,9.514202,0.514475,0.732230, 
308248,9.514202,0.567119,0.768124, 
308253,9.507024,0.538404,0.727444, 
308258,9.638634,0.610192,0.772909, 
308263,9.588383,0.595834,0.715479, 
308268,9.602740,0.595834,0.739409, 
308273,9.602740,0.634121,0.751373, 
308278,9.619491,0.660443,0.732230, 
308283,9.576418,0.626942,0.715479, 
308288,9.545310,0.650871,0.741802, 
308292,9.540524,0.732230,0.741802, 
308297,9.583597,0.681979,0.784874, 
308302,9.652991,0.691550,0.813589, 
308307,9.605133,0.727444,0.772909, 
308312,9.664956,0.756159,0.748980, 
308317,9.696064,0.763338,0.746587, 
308322,9.710421,0.796838,0.784874, 
308327,9.708028,0.801624,0.775302, 
308332,9.686492,0.820767,0.763338, 
308336,9.760673,0.861447,0.780088, 
308340,9.712814,0.844697,0.851875, 
308345,9.739136,0.842304,0.820767, 
308350,9.688885,0.878197,0.839911, 
308355,9.715207,0.890162,0.801624, 
308360,9.753493,0.954770,0.787267, 
308365,9.691278,0.926055,0.818375, 
308370,9.684099,0.921270,0.804017, 
308375,9.676920,0.966735,0.789660, 
308380,9.681706,0.997843,0.813589, 
308384,9.717600,0.949984,0.835125, 
308389,9.791780,1.016986,0.830339, 
308394,9.825280,1.000236,0.830339, 
308399,9.818102,0.827946,0.844697, 
308404,9.827674,1.122274,0.835125, 
308409,9.743921,1.122274,0.866233, 
308414,9.739136,1.055272,0.844697, 
308418,9.705635,0.993057,0.813589, 
308423,9.696064,1.091166,0.871019, 
308427,9.679314,1.098345,0.904519, 
308432,9.681706,1.050487,0.930841, 
308437,9.674527,1.024165,0.990664, 
308442,9.729565,1.031343,1.024165, 
308447,9.741529,1.021772,1.019379, 
308452,9.743921,0.918877,1.000236, 
308457,9.751101,1.122274,1.105524, 
308462,9.664956,1.072023,1.067237, 
308467,9.672134,1.060058,1.115095, 
308471,9.629062,0.969128,1.129453, 
308476,9.585990,1.019379,1.098345, 
308481,9.629062,1.033736,1.098345, 
308486,9.571632,1.024165,1.139024, 
308491,9.451987,1.009807,1.095952, 
308496,9.451987,0.985878,1.100738, 
308501,9.373021,1.064844,1.127060, 
308506,9.380199,1.031343,1.100738, 
308511,9.315591,1.057665,1.064844, 
308515,9.344306,1.055272,1.127060, 
308519,9.291662,1.086380,1.076809, 
308524,9.310805,1.060058,1.093559, 
308529,9.294055,1.146203,1.079202, 
308534,9.301233,1.189275,1.069630, 
308539,9.313198,1.251491,1.067237, 
308544,9.334735,1.277813,1.076809, 
308549,9.375414,1.301742,1.105524, 
308554,9.454380,1.301742,1.033736, 
308559,9.585990,1.385494,1.031343, 
308563,9.672134,1.414209,1.110309, 
308568,9.688885,1.466853,1.103131, 
308573,9.815709,1.445316,1.105524, 
308578,9.944926,1.462067,1.103131, 
308583,10.086107,1.447709,1.124667, 
308588,10.334970,1.536247,1.143810, 
308593,10.507259,1.442924,1.206026, 
308598,10.751336,1.466853,1.184489, 
308603,10.892518,1.481210,1.203633, 
308607,11.026521,1.452495,1.232348, 
308612,11.150951,1.438138,1.251491, 
308617,11.155738,1.395065,1.244312, 
308622,11.165309,1.395065,1.373529, 
308627,11.103093,1.323278,1.347207, 
308632,10.940375,1.289778,1.340029, 
308637,10.815945,1.251491,1.373529, 
308642,10.550332,1.234741,1.399851, 
308647,10.277540,1.177311,1.457281, 
308651,10.009535,1.182097,1.538640, 
308655,9.662563,1.165346,1.538640, 
308660,9.325163,1.107916,1.562569, 
308665,9.028442,1.122274,1.605641, 
308670,8.781973,1.119881,1.619999, 
308675,8.561825,1.074416,1.648714, 
308680,8.394321,1.093559,1.710929, 
308685,8.210068,1.088773,1.746823, 
308690,8.155031,1.139024,1.828182, 
308695,8.116744,1.139024,1.852111, 
308700,8.104779,1.191668,1.885612, 
308705,8.092815,1.284992,1.919112, 
308710,8.143066,1.375922,1.947827, 
308715,8.322535,1.347207,1.990900, 
308720,8.499610,1.390280,2.086616, 
308725,8.671899,1.447709,2.096188, 
308730,8.837009,1.541033,2.038758, 
308735,9.052371,1.665464,2.096188, 
308739,9.150480,1.658285,2.067473, 
308743,9.325163,1.751609,2.045936, 
308748,9.456773,1.775538,2.031579, 
308753,9.574025,1.842539,1.995685, 
308758,9.703242,1.880826,1.957399, 
308763,9.849210,1.885612,1.995685, 
308768,10.004748,1.899969,1.940648, 
308773,10.177038,1.876040,1.935863, 
308778,10.334970,1.928684,1.859290, 
308783,10.430686,1.957399,1.856897, 
308787,10.528795,1.943041,1.801860, 
308792,10.617333,1.933470,1.809039, 
308797,10.650834,1.911934,1.785109, 
308802,10.648441,1.947827,1.792288, 
308807,10.547939,1.921505,1.754002, 
308812,10.488116,1.907148,1.751609, 
308817,10.363685,1.964578,1.813824, 
308822,10.279933,1.844932,1.840146, 
308827,10.150716,1.899969,1.823396, 
308831,10.016713,1.892790,1.876040, 
308836,9.918604,1.864075,1.880826, 
308841,9.830067,1.844932,1.830575, 
308846,9.729565,1.897576,1.966970, 
308851,9.629062,1.823396,1.940648, 
308856,9.530953,1.811431,1.959792, 
308861,9.466345,1.801860,1.981328, 
308866,9.396950,1.751609,2.031579, 
308871,9.334735,1.749216,2.055508, 
308875,9.332341,1.746823,2.098580, 
308879,9.298841,1.737251,2.146439, 
308884,9.325163,1.739644,2.132081, 
308889,9.301233,1.720501,2.120116, 
308894,9.294055,1.765966,2.115331, 
308899,9.291662,1.452495,2.175153, 
308904,9.236626,1.940648,2.184725, 
308909,9.195946,1.840146,2.019614, 
308914,9.255769,1.689393,2.093795, 
308919,9.212696,1.950220,2.117724, 
308923,9.105016,1.983721,2.081830, 
308928,9.169623,1.842539,2.029186, 
308933,9.107409,1.897576,2.081830, 
308938,9.040407,1.928684,1.983721, 
308943,9.004513,1.971756,1.962185, 
308948,9.033228,1.947827,1.957399, 
308953,9.021263,1.899969,1.935863, 
308958,9.097836,1.976542,1.938256, 
308963,9.145695,1.943041,1.878433, 
308967,9.243804,1.902362,2.007650, 
308972,9.356271,2.036365,2.005257, 
308977,9.370628,2.158403,2.055508, 
308982,9.401736,2.108152,2.079437, 
308987,9.428058,2.065080,2.060294, 
308992,9.468738,2.100973,2.065080, 
308997,9.504631,2.093795,2.079437, 
309002,9.492666,2.103366,2.057901, 
309007,9.432844,2.112938,1.988507, 
309011,9.404129,2.077044,2.036365, 
309016,9.406522,2.091402,2.060294, 
309021,9.317985,2.179939,2.005257, 
309026,9.341913,2.201475,2.043544, 
309031,9.308413,2.208654,2.045936, 
309036,9.282090,2.206261,2.026793, 
309041,9.239018,2.165582,2.033972, 
309046,9.198339,2.163189,2.065080, 
309051,9.167231,2.179939,1.990900, 
309055,9.085872,2.184725,1.995685, 
309059,9.109801,2.110545,2.019614, 
309064,9.169623,2.225405,1.943041, 
309069,9.126552,2.201475,1.935863, 
309074,9.124159,2.246941,1.931077, 
309079,9.200731,2.213440,1.914326, 
309084,9.215089,2.223012,1.890397, 
309089,9.315591,2.232583,1.931077, 
309094,9.349092,2.158403,1.931077, 
309099,9.420879,2.254119,1.904755, 
309103,9.432844,2.268477,1.899969, 
309108,9.411307,2.285227,1.854504, 
309113,9.420879,2.251727,1.911934, 
309118,9.425665,2.270870,1.933470, 
309123,9.473523,2.232583,1.959792, 
309128,9.449594,2.256512,1.962185, 
309133,9.499846,2.234976,1.974149, 
309138,9.466345,2.261298,1.914326, 
309143,9.461558,2.273263,1.955006, 
309147,9.456773,2.249334,1.978935, 
309152,9.428058,2.290013,1.995685, 
309157,9.454380,2.273263,2.103366, 
309162,9.461558,2.223012,2.091402, 
309167,9.456773,2.290013,2.077044, 
309172,9.408915,2.292406,2.172760, 
309177,9.394557,2.254119,2.194297, 
309182,9.420879,2.261298,2.246941, 
309187,9.428058,2.292406,2.266084, 
309191,9.420879,2.337871,2.256512, 
309195,9.358664,2.323514,2.251727, 
309200,9.282090,2.340264,2.275656, 
309205,9.241411,2.349836,2.323514, 
309209,9.258162,2.354622,2.273263, 
309213,9.270126,2.330693,2.366586, 
309218,9.227054,2.330693,2.340264, 
309223,9.191160,2.421623,2.349836, 
309228,9.203125,2.407265,2.400087, 
309233,9.227054,2.426409,2.392908, 
309238,9.200731,2.397694,2.400087, 
309243,9.229446,2.450338,2.493410, 
309248,9.227054,2.419230,2.493410, 
309253,9.291662,2.438373,2.524518, 
309258,9.317985,2.424016,2.548447, 
309263,9.306020,2.409658,2.596305, 
309268,9.356271,2.443159,2.558019, 
309273,9.396950,2.433588,2.620234, 
309278,9.363449,2.455124,2.579555, 
309283,9.373021,2.414444,2.577162, 
309288,9.353878,2.464695,2.526911, 
309293,9.313198,2.469481,2.531697, 
309298,9.329948,2.440766,2.546054, 
309303,9.322770,2.426409,2.541268, 
309308,9.337128,2.426409,2.586734, 
309313,9.298841,2.491017,2.534090, 
309317,9.329948,2.510161,2.541268, 
309321,9.260554,2.471874,2.495803, 
309326,9.274912,2.467088,2.543661, 
309331,9.282090,2.507768,2.541268, 
309336,9.272519,2.488624,2.455124, 
309341,9.284483,2.531697,2.481446, 
309346,9.284483,2.546054,2.502982, 
309351,9.344306,2.536483,2.483839, 
309356,9.389771,2.598698,2.534090, 
309361,9.435237,2.553233,2.579555, 
309366,9.435237,2.581948,2.567590, 
309371,9.413700,2.591519,2.567590, 
309376,9.380199,2.627413,2.577162, 
309381,9.416093,2.567590,2.601091, 
309386,9.363449,2.584341,2.605877, 
309391,9.418487,2.565197,2.615448, 
309396,9.373021,2.565197,2.603484, 
309401,9.329948,2.591519,2.560412, 
309406,9.265340,2.634592,2.550840, 
309411,9.181588,2.636985,2.577162, 
309415,9.140909,2.644163,2.536483, 
309419,9.081086,2.653735,2.589127, 
309424,9.093051,2.636985,2.627413, 
309429,9.102622,2.636985,2.653735, 
336669,4.381415,-12.469444,-0.969128, 
336673,4.204340,-12.251690,-0.823160, 
336678,4.139731,-12.129651,-0.701122, 
336683,3.924369,-11.809001,-0.571905, 
336688,3.828653,-11.567318,-0.375687, 
336693,3.713793,-11.335206,-0.208183, 
336698,3.517575,-11.086343,0.100502, 
336703,3.441002,-10.787230,0.315864, 
336708,3.314178,-10.495295,0.495332, 
336712,3.182568,-10.215324,0.670014, 
336717,3.096423,-9.925783,0.890162, 
336722,3.036600,-9.621883,1.031343, 
336726,2.909776,-9.325163,1.213204, 
336730,2.837989,-8.954262,1.284992, 
336735,2.696807,-8.679078,1.488389, 
336740,2.577162,-8.391929,1.600855, 
336745,2.483839,-8.174174,1.746823, 
336750,2.416837,-7.891811,1.849718, 
336755,2.321121,-7.628591,1.821003, 
336760,2.299585,-7.441944,1.945434, 
336764,2.239762,-7.248118,2.000471, 
336768,2.203868,-7.035150,1.971756, 
336773,2.120116,-6.941826,1.974149, 
336778,2.055508,-6.805430,1.990900, 
336783,1.976542,-6.695357,1.952613, 
336787,1.873647,-6.685785,1.909541, 
336792,1.742037,-6.606819,1.892790, 
336797,1.562569,-6.558961,1.864075, 
336802,1.450102,-6.594855,1.902362, 
336807,1.378315,-6.606819,1.926291, 
336812,1.275420,-6.685785,1.897576, 
336817,1.203633,-6.702536,1.832968, 
336822,1.232348,-6.793466,1.854504, 
336827,1.217990,-6.944219,1.653499, 
336832,1.306528,-7.032757,1.596070, 
336837,1.371136,-7.128473,1.423780, 
336842,1.502746,-7.231368,1.287385, 
336847,1.627177,-7.477838,1.217990, 
336852,1.806646,-7.650127,1.217990, 
336857,1.959792,-7.843953,1.160560, 
336861,2.124902,-8.076065,1.060058, 
336865,2.263691,-8.320142,0.961949, 
336870,2.404873,-8.662328,0.815982, 
336875,2.577162,-8.951869,0.677193, 
336880,2.778166,-9.121766,0.624549, 
336885,2.897812,-9.387379,0.564726, 
336890,3.027029,-9.633848,0.485760, 
336895,3.139495,-9.832459,0.301506, 
336900,3.249569,-9.961677,0.172289, 
336905,3.347678,-10.244040,0.050251, 
336910,3.467324,-10.526402,-0.107681, 
336915,3.586969,-10.758514,-0.268006, 
336920,3.646792,-10.957127,-0.337400, 
336925,3.709008,-11.119843,-0.461831, 
336930,3.744901,-11.328027,-0.574298, 
336935,3.735330,-11.473994,-0.705908, 
336940,3.811903,-11.627140,-0.808803, 
336945,3.826260,-11.816180,-0.940413, 
336950,3.854975,-11.974113,-1.134238, 
336954,3.902833,-12.110508,-1.258670, 
336958,3.881297,-12.167937,-1.474031, 
336963,3.907619,-12.179902,-1.593677, 
336968,3.938727,-12.270833,-1.651107, 
336973,3.986585,-12.301941,-1.761180, 
336978,4.015300,-12.385693,-1.849718, 
336983,4.024871,-12.431157,-1.880826, 
336988,4.089480,-12.440729,-1.902362, 
336993,4.111016,-12.421586,-1.935863, 
336998,4.144517,-12.464658,-1.964578, 
337002,4.199553,-12.505338,-1.907148, 
337007,4.242626,-12.421586,-1.849718, 
337012,4.335949,-12.402443,-1.725287, 
337017,4.443630,-12.419193,-1.636749, 
337022,4.532168,-12.524481,-1.435745, 
337027,4.556097,-12.725485,-1.282599, 
337032,4.596776,-12.969562,-1.287385, 
337037,4.582419,-13.333283,-1.237134, 
337042,4.745137,-13.675469,-1.234741, 
337046,4.895890,-14.063121,-1.282599, 
337051,5.075358,-14.491451,-1.282599, 
337056,5.156717,-14.914996,-1.316099, 
337061,5.233290,-15.238039,-1.335243, 
337066,5.415151,-15.632869,-1.251491, 
337071,5.501296,-15.797979,-1.112702, 
337076,5.652049,-16.491922,-0.978699, 
337081,5.805195,-16.925039,-0.713087, 
337086,5.776480,-17.224152,-0.392437, 
337091,5.742980,-17.599838,-0.114860, 
337096,5.886554,-17.951597,0.148360, 
337101,5.857839,-18.411036,0.464224, 
337106,5.881768,-18.674255,0.693943, 
337111,5.912876,-18.892010,0.914091, 
337116,6.027736,-19.023619,1.119881, 
337121,6.164131,-19.191122,1.220383, 
337125,6.250276,-19.250946,1.263456, 
337129,6.290956,-19.301197,1.371136, 
337134,6.324456,-19.325127,1.294563, 
337139,6.353171,-19.339483,1.299349, 
337144,6.322063,-19.265303,1.208419, 
337149,6.221561,-19.054728,1.105524, 
337154,6.135417,-18.779543,1.028950, 
337159,5.946377,-18.466072,0.906912, 
337164,5.759730,-18.162172,0.758552, 
337169,5.635299,-17.796057,0.681979, 
337174,5.498903,-17.398834,0.598227, 
337179,5.393615,-16.838894,0.571905, 
337184,5.259612,-16.223917,0.418759, 
337189,5.118431,-15.673548,0.413973, 
337194,4.967677,-15.101643,0.346972, 
337199,4.886318,-14.350270,0.313471, 
337204,4.773852,-13.680256,0.268006, 
337208,4.792995,-12.981526,0.351757, 
337213,4.857604,-12.215796,0.490546, 
337218,4.886318,-11.428529,0.670014, 
337222,4.979642,-10.583833,0.806410, 
337226,5.034678,-9.794173,0.949984, 
337231,5.092108,-8.968619,1.026558, 
337236,5.082537,-8.195710,1.201240, 
337241,5.104073,-7.441944,1.284992, 
337246,5.168682,-6.625963,1.282599, 
337251,5.206968,-5.912876,1.404637, 
337256,5.242862,-5.166288,1.509925, 
337261,5.228504,-4.283306,1.320885, 
337266,5.139966,-3.838225,1.344814, 
337271,5.089715,-3.204104,1.167739, 
337276,4.986821,-2.660914,1.160560, 
337281,4.919819,-2.182332,1.072023, 
337286,4.776245,-1.899969,0.995450, 
337291,4.556097,-1.438138,0.904519, 
337295,4.402951,-0.935627,0.820767, 
337300,4.063158,-0.641299,0.720265, 
337305,3.752080,-0.514475,0.744194, 
337310,4.395772,-0.148360,0.959556, 
337314,3.335714,0.416366,0.543190, 
337318,2.723130,0.385258,0.469010, 
337323,2.675271,0.476189,0.236898, 
337328,2.814060,0.739409,0.275184, 
337333,2.715951,0.835125,0.413973, 
337338,2.646556,0.993057,0.423545, 
337343,2.562804,1.072023,0.382865, 
337348,2.345050,1.072023,0.313471, 
337353,2.208654,1.012200,0.318257, 
337358,1.988507,0.954770,0.291935, 
337362,1.899969,0.813589,0.162718, 
337367,1.789895,0.650871,0.126824, 
337372,1.667857,0.574298,0.076573, 
337377,1.529068,0.500118,0.038287, 
337382,1.450102,0.442688,0.033501, 
337387,1.426173,0.402009,-0.023929, 
337392,1.409423,0.342186,0.064609, 
337397,1.363958,0.244077,0.055037, 
337402,1.301742,0.196218,0.088538, 
337406,1.143810,0.081359,0.071787, 
337411,1.048094,0.081359,0.136396, 
337416,1.007414,0.069394,0.100502, 
337421,0.835125,0.035894,0.083752, 
337426,0.746587,-0.062216,0.083752, 
337431,0.715479,-0.076573,0.047858, 
337436,0.607799,-0.052644,0.059823, 
337441,0.538404,-0.059823,-0.007179, 
337446,0.466617,-0.067001,-0.074180, 
337451,0.478582,-0.009572,-0.078966, 
337456,0.394830,-0.078966,-0.157932, 
337461,0.344579,-0.141182,-0.150753, 
337465,0.275184,-0.107681,-0.093323, 
337470,0.172289,-0.122038,-0.138789, 
337475,0.078966,-0.076573,-0.165111, 
337480,-0.011965,-0.098109,-0.265613, 
337485,-0.112467,-0.134003,-0.236898, 
337490,-0.143574,-0.181861,-0.169896, 
337494,-0.253648,-0.301506,-0.031108, 
337498,-0.299114,-0.382865,-0.038287, 
337503,-0.279970,-0.485760,0.023929, 
337508,-0.268006,-0.763338,0.014357, 
337513,-0.208183,-0.892555,0.028715, 
337518,-0.260827,-0.978699,0.069394, 
337523,-0.196218,-0.993057,0.126824, 
337528,-0.169896,-1.306528,0.232112, 
337533,-0.090931,-1.622392,0.409187, 
337538,0.033501,-2.053115,0.509689, 
337542,0.222540,-2.469481,0.531226, 
337547,0.461831,-2.912169,0.641299, 
337552,0.665228,-3.316571,0.634121, 
337557,0.983485,-3.749687,0.729837, 
337562,1.296956,-4.429273,0.806410, 
337567,2.029186,-5.168682,0.930841, 
337572,2.979171,-6.123452,1.251491, 
337577,4.008121,-7.228975,1.622392, 
337582,5.084929,-8.308177,1.931077, 
337586,6.121059,-9.337128,2.292406, 
337591,7.044722,-10.251218,2.675271, 
337596,7.987527,-10.981055,3.108388, 
337601,9.116980,-11.782680,3.546290, 
337606,10.313434,-12.715914,4.182803, 
337611,12.007613,-13.909975,4.673349, 
337616,14.249767,-15.199752,5.128002, 
337621,16.745571,-16.549353,5.489331, 
337626,19.741491,-17.724270,5.556333, 
337630,23.072420,-18.918331,5.403186, 
337634,26.597174,-20.241610,5.049036, 
337639,29.935280,-21.495493,4.467559, 
337644,32.706268,-22.730234,3.653971, 
337649,35.089603,-23.249495,2.589127, 
337654,36.934536,-23.438536,1.574534, 
337659,38.157314,-23.330854,0.418759, 
337664,38.726826,-23.117886,-0.478582, 
337669,38.707680,-22.510086,-1.318492, 
337674,38.001774,-21.770678,-1.921505, 
337679,36.726353,-21.059984,-2.388122, 
337684,34.812027,-20.157858,-2.651342, 
337689,32.801983,-19.148050,-2.893026, 
337694,30.509579,-18.147816,-2.983956, 
337699,28.157349,-17.111687,-2.909776, 
337704,25.852980,-16.183237,-2.658521, 
337708,23.778328,-15.192574,-2.352229, 
337713,21.796999,-14.113372,-1.943041, 
337717,19.997534,-13.065278,-1.445316, 
337721,18.513929,-11.954968,-0.909305, 
337725,17.133223,-10.777658,-0.409187, 
337730,15.843445,-9.667349,0.086145, 
337735,14.692455,-8.573790,0.464224, 
337740,13.584539,-7.506553,0.851875, 
337745,12.632162,-6.544604,1.162953, 
337750,11.816180,-5.604191,1.483603, 
337755,10.818337,-4.795388,1.902362, 
337760,9.853995,-3.979406,2.407265, 
337765,9.035621,-3.278284,2.646556, 
337770,8.195710,-2.847561,2.835596, 
337774,6.975327,-2.313942,2.696807, 
337778,6.089951,-1.856897,2.658521, 
337783,5.324221,-1.421387,2.670485, 
337788,4.630277,-1.143810,2.725522, 
337793,3.981799,-1.000236,2.794917, 
337798,3.247176,-0.784874,2.794917, 
337803,2.629806,-0.674800,2.749451, 
337808,2.242155,-0.538404,2.694415, 
337813,1.818610,-0.409187,2.672878, 
337818,1.476424,-0.303899,2.572376, 
337823,1.167739,-0.236898,2.462302, 
337828,0.897341,-0.181861,2.261298, 
337833,0.772909,-0.203397,2.141653, 
337838,0.729837,-0.143574,1.907148, 
337843,0.591048,-0.122038,1.684607, 
337848,0.500118,-0.007179,1.423780, 
337853,0.524047,-0.031108,1.237134, 
337858,0.531226,0.000000,1.072023, 
337863,0.681979,-0.124431,0.995450, 
337868,0.760945,-0.193826,0.976306, 
337873,0.634121,-0.184254,0.859054, 
337878,0.600620,-0.232112,0.753766, 
337883,0.547976,-0.260827,0.691550, 
337888,0.571905,-0.174682,0.751373, 
337892,0.531226,-0.157932,0.756159, 
337896,0.516868,-0.179468,0.624549, 
337901,0.423545,-0.205790,0.641299, 
337906,0.327828,-0.179468,0.531226, 
337911,0.148360,-0.040679,0.509689, 
337916,0.000000,-0.035894,0.461831, 
337921,-0.148360,-0.083752,0.480975, 
337926,-0.241684,-0.050251,0.536011, 
337931,-0.368508,-0.067001,0.588655, 
337936,-0.342186,-0.090931,0.693943, 
337941,-0.306292,-0.153146,0.837518, 
337946,-0.236898,-0.160325,0.887769, 
337951,-0.184254,-0.201004,0.942806, 
337956,0.023929,-0.160325,1.005021, 
337961,0.047858,-0.179468,1.016986, 
337966,0.047858,-0.193826,1.036129, 
337971,0.055037,-0.253648,0.914091, 
337976,0.102895,-0.260827,0.875804, 
337981,0.033501,-0.296721,0.827946, 
337986,-0.004786,-0.311078,0.741802, 
337990,-0.035894,-0.368508,0.665228, 
337994,0.045465,-0.452260,0.641299, 
337999,0.057430,-0.485760,0.555155, 
338004,-0.002393,-0.557548,0.507297, 
338009,-0.011965,-0.614977,0.459438, 
338014,-0.009572,-0.672407,0.433116, 
338019,0.016750,-0.753766,0.459438, 
338024,0.045465,-0.825553,0.375687, 
338029,0.275184,-0.811196,0.385258, 
338034,0.504904,-0.880590,0.397223, 
338039,0.760945,-0.964342,0.488153, 
338044,1.165346,-1.033736,0.509689, 
338049,1.483603,-1.072023,0.533619, 
338054,1.885612,-1.167739,0.588655, 
338059,2.148831,-1.148596,0.605406, 
338064,2.443159,-1.220383,0.629335, 
338069,2.814060,-1.208419,0.772909, 
338074,3.070101,-1.246705,0.904519, 
338078,3.295034,-1.296956,1.021772, 
338082,3.699436,-1.081594,1.129453, 
338087,4.137338,-1.282599,1.378315, 
338092,4.642241,-1.031343,1.538640, 
338097,5.417544,-0.782481,1.787502, 
338102,6.295741,-0.574298,2.060294, 
338107,7.305548,-0.294328,2.270870, 
338112,8.549861,0.263220,2.440766, 
338117,9.885103,0.782481,2.543661, 
338122,11.450066,1.397458,2.617841, 
338126,13.220818,2.103366,2.742273, 
338131,15.116000,2.794917,2.780559, 
338136,17.233725,3.309392,2.897812, 
338141,19.612274,3.596541,3.036600, 
338146,21.703676,3.862154,3.405108, 
338151,23.579716,4.343128,3.256748, 
338156,25.216465,5.510867,2.897812, 
338161,26.970467,6.245490,2.656128, 
338166,28.915901,6.252669,2.457517, 
338170,31.323168,5.800409,2.357014, 
338174,33.828541,5.317042,2.074651, 
338179,36.350666,4.915033,1.610427, 
338184,38.552143,4.364665,0.835125, 
338189,40.354004,4.113409,0.258434, 
338194,41.478668,3.819081,-0.277577, 
338199,41.725140,3.517575,-0.804017, 
338204,40.990517,3.354857,-1.296956, 
338209,39.442303,3.137103,-1.799467, 
338213,37.157078,3.151460,-2.287620, 
338217,34.587093,3.201711,-2.869097, 
338222,31.964466,3.230426,-3.127531, 
338227,29.337053,3.256748,-3.390751, 
338232,27.015932,3.187354,-3.503217, 
338237,24.874279,3.108388,-3.548683, 
338242,22.971918,3.077280,-3.443395, 
338247,21.280132,3.027029,-3.275891, 
338252,19.688848,2.948063,-3.062922, 
338257,18.229174,2.754237,-2.785345, 
338261,16.853252,2.636985,-2.534090, 
338266,15.510830,2.366586,-2.151224, 
338271,14.218660,2.112938,-1.765966, 
338276,13.026992,1.821003,-1.375922, 
338281,11.864038,1.545819,-0.938020, 
338286,10.825516,1.196454,-0.490546, 
338291,9.842031,0.947592,-0.047858, 
338296,8.741293,0.658050,0.445081, 
338301,7.757808,0.335007,0.811196, 
338305,6.810216,0.007179,1.189275, 
338310,5.845874,-0.212969,1.514711, 
338315,4.938962,-0.454653,1.832968, 
338320,4.125373,-0.571905,2.062687, 
338325,3.374000,-0.748980,2.297192, 
338330,2.601091,-0.904519,2.491017, 
338335,1.986114,-0.997843,2.603484, 
338340,1.316099,-1.122274,2.620234, 
338345,0.734623,-1.162953,2.692022, 
338349,0.081359,-1.225169,2.684843, 
338353,-0.464224,-1.222776,2.675271, 
338358,-0.990664,-1.244312,2.572376, 
338363,-1.428566,-1.196454,2.567590, 
338368,-1.947827,-1.229955,2.431195, 
338373,-2.364193,-1.105524,2.301978, 
338378,-2.718343,-1.043308,2.201475, 
338383,-3.031815,-0.935627,2.036365, 
338388,-3.283070,-0.847089,1.933470, 
338393,-3.555861,-0.732230,1.816217, 
338398,-3.692257,-0.717872,1.732466, 
338403,-3.804724,-0.598227,1.541033, 
338408,-3.833439,-0.483367,1.493175, 
338413,-3.759259,-0.406794,1.402244, 
338418,-3.558254,-0.382865,1.354386, 
338423,-3.390751,-0.279970,1.325671, 
338428,-3.275891,-0.136396,1.316099, 
338433,-3.010278,-0.074180,1.316099, 
338438,-2.651342,-0.114860,1.323278, 
338442,-2.230190,-0.062216,1.399851, 
338447,-1.919112,0.107681,1.409423, 
338452,-1.586498,0.268006,1.366351, 
338457,-1.335243,0.416366,1.325671, 
338462,-1.119881,0.440295,1.325671, 
338467,-0.772909,0.545583,1.296956, 
338472,-0.454653,0.593441,1.258670, 
338477,-0.189040,0.607799,1.227562, 
338482,0.023929,0.698729,1.139024, 
338486,0.265613,0.827946,1.067237, 
338491,0.547976,0.820767,0.993057, 
338496,0.863840,0.713087,0.952377, 
338501,1.076809,0.708301,0.844697, 
338506,1.306528,0.684372,0.722658, 
338511,1.557783,0.770516,0.631728, 
338516,1.806646,0.758552,0.588655, 
338521,2.022007,0.739409,0.459438, 
338526,2.340264,0.739409,0.495332, 
338530,2.531697,0.588655,0.464224, 
338534,2.651342,0.588655,0.476189, 
338539,2.730308,0.559941,0.339793, 
338544,2.792524,0.567119,0.253648, 
338549,2.773381,0.519261,0.241684, 
338554,2.852346,0.476189,0.198611, 
338559,2.857132,0.449867,0.323043, 
338564,2.971992,0.397223,0.361329, 
338569,3.024636,0.318257,0.473796, 
338574,3.038993,0.181861,0.643692, 
338579,3.089244,0.076573,0.827946, 
338584,3.153853,-0.033501,0.993057, 
338589,3.330928,-0.124431,1.273027, 
338594,3.601327,-0.155539,1.502746, 
